label,area,perimeter,eccentricity,solidity,extent,major_axis_length,minor_axis_length,equivalent_diameter,centroid-0,centroid-1,bbox-0,bbox-1,bbox-2,bbox-3,circularity
719,1090,"158,953318805774","0,846742986513042","0,82701062215478","0,597587719298246","53,1467373700716","28,2741799043146","37,2536052451481","664,460550458716","35,3183486238532",639,20,696,52,"0,5421221623219"
720,285,"73,5979797464467","0,678220671477807","0,858433734939759","0,548076923076923","23,2160506162389","17,060507483845","19,0492327994993","656,99298245614","244,154385964912",647,236,673,256,"0,661184916713268"
721,432,"79,3553390593274","0,563710195895546","0,931034482758621","0,722408026755853","26,0768757241149","21,5387860902455","23,4529205713402","665,497685185185","1106,48611111111",653,1096,679,1119,"0,862067569872314"
722,274,"70,4264068711929","0,507356252541787","0,88961038961039","0,622727272727273","20,9396348694348","18,0444456902478","18,6779986951877","661,740875912409","331,759124087591",653,320,673,342,"0,694207600172716"
723,786,"116,704581464245","0,617549560200547","0,89216799091941","0,704301075268817","36,8927393945421","29,0173190149498","31,6348902663157","665,665394402036","479,952926208651",649,463,685,494,"0,725198002441139"
724,172,"53,5269119345812","0,863413619739053","0,882051282051282","0,5375","21,1827096950906","10,686607157928","14,7985540406638","666,319767441861","168,703488372093",659,159,675,179,"0,754386543859795"
725,429,"90,7695526217005","0,831973585039217","0,86491935483871","0,6703125","32,6163566062598","18,0960518142733","23,3713449482777","662,226107226107","290,638694638695",647,283,679,303,"0,654314834035985"
726,389,"75,9411254969543","0,463912309995457","0,932853717026379","0,736742424242424","23,9738965032582","21,2380224185172","22,2551158815671","665,6735218509","925,956298200514",654,915,678,937,"0,847628218807745"
727,196,"64,5269119345812","0,775668832095672","0,848484848484848","0,556818181818182","21,4830200274153","13,5587960396021","15,7973083393372","666,040816326531","722,714285714286",653,715,675,731,"0,591540075251017"
728,630,"112,39696961967","0,742258275033505","0,884831460674157","0,620689655172414","35,5091950370234","23,7952055475816","28,3220923164789","669,4","201,17619047619",652,189,687,218,"0,626673325252838"
729,830,"133,296464556282","0,873223840678443","0,878306878306878","0,665064102564102","48,1088411526082","23,4443679749241","32,5082885143187","673,65421686747","79,2493975903614",651,65,699,91,"0,587017022169722"
730,158,"62,7695526217005","0,95206231972624","0,814432989690722","0,467455621301775","27,0915099048533","8,28740488324612","14,1835061979807","672,221518987342","101,569620253165",661,95,687,108,"0,503928457653954"
731,181,"59,9411254969543","0,735673054483612","0,819004524886878","0,595394736842105","20,2617866435571","13,7240539708169","15,1807890966532","670,21546961326","266,82320441989",663,256,679,275,"0,633050931664972"
732,194,"71,840620433566","0,893292581222747","0,697841726618705","0,438914027149321","27,4105546318244","12,3203769938425","15,7165031631919",668,"595,515463917526",659,585,676,611,"0,472358185063627"
733,625,"114,811183182043","0,646492093676186","0,831117021276596","0,578703703703704","34,9731163968739","26,6817139458976","28,2094791773878","668,8528","1211,8784",647,1198,683,1228,"0,595828806536782"
734,421,"85,4974746830583","0,738131720942879","0,919213973799127","0,626488095238095","29,1580843422592","19,6716947928631","23,1524048067043","671,738717339667","1241,97624703088",658,1227,682,1255,"0,72374468152449"
735,1470,"167,438600180013","0,730874377719188","0,901287553648069","0,663956639566396","53,7741031107739","36,7014712079348","43,2627106265972","672,290476190476","408,657142857143",649,389,703,430,"0,658894723455502"
736,158,"48,0416305603426","0,261740930872195","0,929411764705882","0,702222222222222","14,6699358513061","14,1585150257027","14,1835061979807","672,727848101266","681,386075949367",667,674,682,689,"0,86026345233726"
737,398,"94,9116882454314","0,740260512369915","0,785009861932939","0,552777777777778","29,259783491344","19,6719418023854","22,5110936829954","672,273869346734","1039,37688442211",659,1028,689,1052,"0,555205217995372"
738,173,"60,1837661840736","0,598624745719042","0,800925925925926","0,535603715170279","18,263731708619","14,6297896336592","14,8415107465239","672,42774566474","228,092485549133",663,221,682,238,"0,600201731566471"
739,400,"78,7695526217005","0,671421218398682","0,930232558139535","0,727272727272727","26,7129420054728","19,7963185823084","22,5675833419103","675,665","545,2075",664,532,686,557,"0,810126983202223"
740,298,"76,4264068711929","0,795058614278601","0,820936639118457","0,596","26,3242137555773","15,9664939205992","19,4788445327509","677,724832214765","1275,32214765101",666,1266,691,1286,"0,641119880311058"
741,612,"103,740115370178","0,795453432842393","0,901325478645066","0,639498432601881","36,5733885763164","22,1640116963847","27,9145589500877","673,093137254902","765,589869281046",659,750,688,783,"0,714607932683832"
742,199,"61,0121933088198","0,860544268458486","0,908675799086758","0,526455026455027","23,2084525565383","11,8218208163038","15,9177469951717","677,130653266332","791,824120603015",667,784,688,802,"0,671784014363134"
743,494,"91,1126983722081","0,652292438151236","0,911439114391144","0,740629685157421","29,5338733946804","22,385713144497","25,0794803594327","677,141700404858","858,878542510121",665,844,688,873,"0,747788867389023"
744,666,"117,882250993909","0,870076234625666","0,876315789473684","0,582167832167832","42,2592360522568","20,8303034467064","29,1200538597307","679,202702702703","132,641141141141",666,112,692,156,"0,602264483289787"
745,330,"78,4264068711929","0,833447255574407","0,831234256926952","0,611111111111111","28,2512647866217","15,6116211139521","20,4980255088778","681,675757575758","743,539393939394",666,735,696,753,"0,674216175364331"
746,517,"89,9827560572969","0,635530171403184","0,938294010889292","0,61768219832736","29,6797027354522","22,9149871582795","25,6566725166784","682,802707930368","1357,47388781431",670,1342,697,1373,"0,80238319679124"
747,178,"60,1837661840736","0,913509323314149","0,720647773279352","0,427884615384615","26,0902040803398","10,613959227387","15,054455784347","686,657303370787","242,988764044944",680,231,696,257,"0,617548602420993"
748,192,"56,0416305603426","0,708385723731424","0,91866028708134","0,631578947368421","19,7052836724955","13,9084921190391","15,6352803808934","681,34375","1381,34895833333",671,1372,690,1388,"0,768227000587844"
749,196,"71,5979797464467","0,834624817069515","0,73134328358209","0,544444444444444","24,4283145373535","13,4555763252718","15,7973083393372","684,862244897959","57,6479591836735",672,50,696,65,"0,480467923514416"
750,328,"83,6690475583121","0,742418674685371","0,822055137844611","0,573426573426573","27,7917129965366","18,6186745841105","20,4358158798012","690,018292682927","217,295731707317",678,206,704,228,"0,588781366575881"
751,432,"95,7401153701776","0,767475932772014","0,81203007518797","0,533333333333333","30,8638822921608","19,7861484826149","23,4529205713402","684,497685185185","996,180555555556",673,981,700,1011,"0,592250884322729"
752,749,"138,539105243401","0,716832014992626","0,785939139559287","0,557291666666667","40,4767352808758","28,2222382196555","30,8813279994018","684,550066755674","581,851802403204",660,566,702,598,"0,490396006513411"
753,1486,"197,066017177982","0,380091701648097","0,803243243243243","0,552827380952381","48,7241958244138","45,0673868727196","43,4975167506888","688,35397039031","659,979811574697",658,638,714,686,"0,480845100025387"
754,642,"98,0832611206852","0,568765347323149","0,953937592867756","0,71412680756396","31,9065611236141","26,243141281107","28,590554169515","687,669781931464","885,445482866044",674,872,705,901,"0,838600463273061"
755,702,"120,225396744416","0,665111941532276","0,842737094837935","0,512783053323594","36,6067012964664","27,3358223880589","29,8967249110013","694,356125356125","770,55698005698",676,751,713,788,"0,61031569472442"
756,313,"68,6690475583121","0,618331630473711","0,928783382789317","0,652083333333333","22,8251425265702","17,9386742750215","19,9630653333126","689,431309904153","618,581469648562",681,607,701,631,"0,834126951745065"
757,988,"198,994949366117","0,7762519225954","0,679037800687285","0,45953488372093","50,2758969718185","31,6950735720194","35,4677412615794","703,811740890688","855,894736842105",684,835,734,878,"0,313532597844932"
758,756,"111,053823869162","0,76053485319592","0,933333333333333","0,658536585365854","39,0687410035525","25,3672206255441","31,0252976749585","690,964285714286","1307,46296296296",677,1287,705,1328,"0,770308385342536"
759,388,"91,0121933088198","0,837735102228598","0,834408602150538","0,56231884057971","31,8327165535306","17,3831087776986","22,2264919264657","689,672680412371","170,621134020619",673,160,703,183,"0,588630048729158"
760,913,"133,923881554251","0,778833959850516","0,872848948374761","0,533918128654971","44,5263915426549","27,9282953142138","34,0949806326856","689,636363636364","335,410733844469",672,313,710,358,"0,639682670246515"
761,171,"59,9411254969543","0,897250181992088","0,830097087378641","0,534375","23,4827793031796","10,3681752363152","14,7554722780978","688,298245614035","952,526315789474",678,945,698,961,"0,598075742070222"
762,654,"106,183766184074","0,614815227486166","0,926345609065156","0,686974789915966","34,1314127911488","26,918461728482","28,8565185401288","692,902140672783","10,3455657492355",676,0,710,28,"0,728905726519013"
763,207,"56,5269119345812","0,706872014775838","0,903930131004367","0,638888888888889","19,5951852638031","13,8604871431183","16,234549139418","692,56038647343","535,632850241546",685,527,703,545,"0,814084879279788"
764,1899,"204,308657865101","0,767334881455596","0,877947295423024","0,616558441558442","63,381868564512","40,64340661606","49,1719624933973","698,318588730911","1142,76566614007",671,1118,727,1173,"0,571690910187382"
765,281,"69,254833995939","0,722692226228627","0,918300653594771","0,638636363636364","23,247831859975","16,0682035640337","18,915081603593","694,455516014235","1342,07117437722",686,1331,706,1353,"0,736234218698959"
766,180,"57,1126983722081","0,756384696098488","0,845070422535211","0,612244897959184","19,8065181036659","12,9559791665744","15,138795132121","696,2","704,683333333333",690,696,704,717,"0,69345296606872"
767,156,"47,4558441227157","0,751275623330986","0,945454545454545","0,65","17,6264489020142","11,6332551423036","14,0934512798919","694,717948717949","108,391025641026",688,101,703,117,"0,870472502585708"
768,370,"94,5685424949238","0,774734089977657","0,728346456692913","0,531609195402299","30,588763686253","19,3408834171231","21,704806646271","699,343243243243","298,775675675676",687,289,716,313,"0,519898059850431"
769,346,"72,7695526217005","0,760048420178465","0,932614555256065","0,692","26,4380945823145","17,1812305926313","20,9890657838401","693,771676300578","796,309248554913",681,786,706,806,"0,821082040517302"
770,460,"100,325901807805","0,707317041067896","0,805604203152364","0,520361990950226","31,5793598512302","22,3233376489105","24,2010369731996","698,334782608696","823,715217391304",682,809,716,835,"0,574303616729204"
771,464,"105,189862838483","0,747034006146826","0,840579710144927","0,604166666666667","31,0757264162058","20,6587024356764","24,306031118986","701,810344827586","556,724137931035",687,546,719,570,"0,526962932132623"
772,272,"62,6274169979695","0,556051444095402","0,941176470588235","0,755555555555556","20,6523287185859","17,1651391456776","18,6097059667251","703,382352941177","1379,25367647059",694,1370,714,1388,"0,871464635605638"
773,363,"81,8761543394987","0,83403754123981","0,862232779097387","0,517094017094017","29,8486592705565","16,4677349801239","21,4985105237285","701,134986225895","500,162534435262",686,488,713,514,"0,680458458652913"
774,491,"105,639610306789","0,725570883214291","0,781847133757962","0,586618876941458","32,6744310492337","22,4848259435498","25,0032121229446","703,535641547861","1252,95519348269",690,1238,717,1269,"0,552888778077541"
775,159,"72,9116882454314","0,586251283682675","0,694323144104803","0,418421052631579","19,2673120586237","15,6090134323389","14,228319915327","707,188679245283","995,918238993711",699,986,718,1006,"0,375848377479033"
776,913,"160,610173055266","0,726227784760735","0,762103505843072","0,583759590792839","44,9081534136241","30,872296311831","34,0949806326856","703,049288061336","1049,32968236583",687,1024,721,1070,"0,444769032539277"
777,942,"135,053823869162","0,658199089259317","0,871415356151711","0,656445993031359","41,287931322051","31,0833678188645","34,6322342787832","707,197452229299","1191,17197452229",684,1173,725,1208,"0,649003436599292"
